"","INVENTORY_ID","province","notebook","class","subclass","IFN3_ID","X","Y","Forest_type","Deadwood","species_1","species_2","species_3","N","N_dead","N_alive","N_sp_1","N_sp_2","N_sp_3","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","DBHm","Dg","Do","G","G_dead","G_alive","G_sp_1","G_sp_2","G_sp_3","Hm","Ho","Fcc","slenderness","dominant_slenderness","SDI","S","S_staggered"
"27","IFN3",49,1030,"A",NA,"49_1030_A_1",271000,4570000,"natural",0,44,43,NA,371.361533881089,NA,371.361533881089,343.067321775863,28.2942121052258,NA,0,127.323954473516,159.154943091895,0,42.4413181578388,0,28.2942121052258,14.1471060526129,0,16.5957142857143,18.426402511717,25.8727272727273,9.90302569444444,NA,9.90302569444444,8.69646458333333,1.20656111111111,NA,6.7,7.95454545454546,70,40.3718688129466,30.744905130007,227.580628176624,65.2358271989576,121.41755555779
"28","IFN3",49,1031,"A",NA,"49_1031_A_4",267000,4569000,"other",0,46,44,43,24.3330224104942,NA,24.3330224104942,5.09295817894065,14.1471060526129,5.09295817894065,0,0,0,0,14.1471060526129,0,0,0,10.1859163578813,37.4558139534884,39.8934321691248,37.4558139534884,3.04150644444444,NA,3.04150644444444,1.473796,0.795069444444444,0.772641,8.12790697674419,8.12790697674419,0,21.6999875822675,21.6999875822675,51.5168253037198,249.415389795607,464.214347357271
"29","IFN3",49,1032,"A",NA,"49_1032_A_1",269000,4569000,"other",0,45,44,NA,33.3871702841665,NA,33.3871702841665,19.2400642315536,14.1471060526129,NA,0,0,0,0,0,14.1471060526129,14.1471060526129,0,5.09295817894065,34.8508474576271,35.0688269994684,34.8508474576271,3.22486822222222,NA,3.22486822222222,2.12586544444444,1.09900277777778,NA,8.65254237288136,8.65254237288136,30,24.8273514249587,24.8273514249587,57.4757289242229,200.016792754793,372.273198479256
"30","IFN3",49,1033,"A",NA,"49_1033_A_1",270000,4569000,"other",0,44,43,NA,213.762772454981,NA,213.762772454981,93.5123710077714,120.25040144721,NA,0,0,63.6619772367581,31.8309886183791,56.5884242104517,42.4413181578388,14.1471060526129,0,5.09295817894065,22.5071144937128,23.696445942331,28.7255434782609,9.42732291666667,NA,9.42732291666667,5.22477847222222,4.20254444444444,NA,6.41164791528789,7.04891304347826,70,28.4872053104761,24.5388326553779,196.157500266611,97.0312911021907,180.595581969298
"31","IFN3",49,1034,"A",NA,"49_1034_A_1",273000,4569000,"natural",0,26,NA,NA,282.942121052258,NA,282.942121052258,282.942121052258,NA,NA,0,0,0,127.323954473516,84.8826363156775,42.4413181578388,14.1471060526129,14.1471060526129,0,24.808125,25.298100842751,29.75625,14.2220868055556,NA,14.2220868055556,14.2220868055556,NA,NA,11.55625,12.625,80,46.5825208475046,42.428061331653,288.376589690384,47.0890371992793,87.6425736561778
"32","IFN3",49,1035,"A",NA,"49_1035_A_4",268000,4568000,"other",0,45,44,NA,60.1252007236049,NA,60.1252007236049,28.2942121052258,31.8309886183791,NA,0,0,0,31.8309886183791,0,14.1471060526129,14.1471060526129,0,0,25.4441176470588,26.8278964775803,25.4441176470588,3.39875347222222,NA,3.39875347222222,2.62874722222222,0.77000625,NA,6.79411764705882,6.79411764705882,25,26.7021153623859,26.7021153623859,67.3355409389854,189.818556982239,353.292142950842
"33","IFN3",49,1036,"A",NA,"49_1036_A_1",270000,4568000,"natural",1,44,NA,NA,381.971863420549,127.323954473516,254.647908947033,381.971863420549,NA,NA,0,254.647908947033,95.4929658551372,31.8309886183791,0,0,0,0,0,11.8083333333333,12.1979335681636,15.375,4.4636875,2.4481625,2.015525,4.4636875,NA,NA,1.625,4.875,50,13.7614678899083,31.7073170731707,120.73331152833,104.956585430409,195.346216792607
"34","IFN3",49,1039,"A",NA,"49_1039_A_1",302000,4577000,"other",0,45,NA,NA,45.978094670992,NA,45.978094670992,45.978094670992,NA,NA,0,0,0,31.8309886183791,14.1471060526129,0,0,0,0,22.1384615384615,22.2915127001632,22.1384615384615,1.79440277777778,NA,1.79440277777778,1.79440277777778,NA,NA,3.5,3.5,NA,15.8095899930507,15.8095899930507,38.2490998546417,421.363070956051,784.245042555768
"36","IFN3",49,1040,"A",NA,"49_1040_A_1",303000,4577000,"other",0,45,NA,NA,128.880136139304,NA,128.880136139304,128.880136139304,NA,NA,0,0,63.6619772367581,31.8309886183791,14.1471060526129,14.1471060526129,0,0,5.09295817894065,20.856641053787,23.0258513383827,20.856641053787,5.36669927777778,NA,5.36669927777778,5.36669927777778,NA,NA,4.12952799121844,4.12952799121844,60,19.7995831666702,19.7995831666702,112.940177246442,213.30772934299,397.010418821243
"37","IFN3",49,1041,"A",NA,"49_1041_A_1",296000,4569000,"natural",1,23,26,NA,783.183791072651,666.470166138595,116.713624934057,754.889578967425,28.2942121052258,NA,0,381.971863420549,159.154943091895,95.4929658551372,56.5884242104517,56.5884242104517,28.2942121052258,0,5.09295817894065,15.3786036849711,17.0949406161953,30.8317934782609,17.97582225,11.3462993333333,6.62952291666667,15.1600861388889,2.81573611111111,NA,4.31602239884393,8.07627118644068,80,28.065112329163,26.1946201479819,425.522441454704,44.2442931675444,82.3479084185093
"38","IFN3",49,1043,"A",NA,"49_1043_A_1",292000,4561000,"natural",0,23,NA,NA,604.364370567624,NA,604.364370567624,604.364370567624,NA,NA,0,127.323954473516,254.647908947033,0,113.176848420903,70.7355302630646,28.2942121052258,0,10.1859163578813,18.8873244382022,20.5688817038234,32.2414507772021,20.0821448611111,NA,20.0821448611111,20.0821448611111,NA,NA,6.3627106741573,8.21761658031088,70,33.687729010933,25.4877382444637,441.884004868426,49.4999430663445,92.1297750856349
"39","IFN3",49,105,"A",NA,"49_105_A_4",725000,4671000,"natural",0,43,NA,NA,662.933389625441,NA,662.933389625441,662.933389625441,NA,NA,0,509.295817894065,0,63.6619772367581,56.5884242104517,28.2942121052258,0,0,5.09295817894065,12.5025714895433,14.5105158013774,25.9721835075494,10.9629005833333,NA,10.9629005833333,10.9629005833333,NA,NA,6.65226205719163,9.41927990708479,0,53.2071507269951,36.2668002262762,276.870799331981,41.2332294280667,76.7436873244612
"40","IFN3",49,106,"A",NA,"49_106_A_1",705000,4670000,"plantation",0,43,21,NA,79.3652649551585,NA,79.3652649551585,51.0710528499326,28.2942121052258,NA,0,0,0,31.8309886183791,14.1471060526129,14.1471060526129,0,14.1471060526129,5.09295817894065,26.6040106951872,28.1058738889013,26.6040106951872,4.92396025,NA,4.92396025,3.39571025,1.52825,NA,12.0754010695187,12.0754010695187,50,45.3894008985015,45.3894008985015,95.7758668064227,92.9572357165472,173.012910493036
"41","IFN3",49,107,"A",NA,"49_107_A_3C",706000,4670000,"plantation",0,21,NA,NA,127.323954473516,NA,127.323954473516,127.323954473516,NA,NA,0,127.323954473516,0,0,0,0,0,0,0,8.6,8.6,17.275,0.7396,NA,0.7396,0.7396,NA,NA,4,7.05,30,46.5116279069767,40.8104196816208,22.9660559733215,125.705946872732,233.965129955589
"42","IFN3",49,107,"A",NA,"49_107_A_3E",706000,4670000,"plantation",0,21,NA,NA,1750.70437401085,NA,1750.70437401085,1750.70437401085,NA,NA,0,1145.91559026165,572.957795130823,31.8309886183791,0,0,0,0,0,11.8209090909091,12.1290578964133,17.275,20.22818125,NA,20.22818125,20.22818125,NA,NA,5.77090909090909,7.05,30,48.8195031915712,40.8104196816208,548.354672970364,33.9003728369629,63.095703374901
"44","IFN3",49,109,"A",NA,"49_109_A_4",712000,4670000,"plantation",0,21,NA,NA,127.323954473516,NA,127.323954473516,127.323954473516,NA,NA,0,0,63.6619772367581,63.6619772367581,0,0,0,0,0,18.375,18.6153498489822,18.375,3.4653125,NA,3.4653125,3.4653125,NA,NA,6.725,6.725,10,36.5986394557823,36.5986394557823,79.3157955899819,131.780955457659,245.27199497203
"46","IFN3",49,110,"A",NA,"49_110_A_1",713000,4670000,"plantation",0,26,NA,NA,14.1471060526129,NA,14.1471060526129,14.1471060526129,NA,NA,0,0,0,0,14.1471060526129,0,0,0,0,25.8,25.8,25.8,0.7396,NA,0.7396,0.7396,NA,NA,7,7,15,27.1317829457364,27.1317829457364,14.8807055541247,379.811539479753,706.908928365815
"49","IFN3",49,113,"A",NA,"49_113_A_3C",716000,4670000,"plantation",0,21,NA,NA,2069.01426019464,NA,2069.01426019464,2069.01426019464,NA,NA,0,1527.8874536822,509.295817894065,31.8309886183791,0,0,0,0,0,11.2523076923077,11.5169106434508,16.3375,21.553875,NA,21.553875,21.553875,NA,NA,6.93076923076923,6.925,NA,61.5942028985507,42.3871461361897,596.367606844958,31.746692125442,59.0872519047095
"53","IFN3",49,116,"A",NA,"49_116_A_1",720000,4670000,"plantation",0,26,21,NA,445.633840657307,NA,445.633840657307,176.838825657661,268.795014999645,NA,0,0,127.323954473516,190.985931710274,42.4413181578388,56.5884242104517,28.2942121052258,0,0,21.472619047619,22.1477214959083,29.30625,17.1682548611111,NA,17.1682548611111,9.39561666666667,7.77263819444444,NA,11.0063492063492,14.5375,30,51.2576001182754,49.6054595862657,366.891440806112,32.58526001207,60.6480026046753
"54","IFN3",49,117,"A",NA,"49_117_A_1",721000,4670000,"plantation",0,21,25,43,2214.02209723392,NA,2214.02209723392,933.708999472453,261.721461973339,1018.59163578813,0,1018.59163578813,413.802852038928,541.126806512444,198.059484736581,42.4413181578388,0,0,0,14.9746006389776,16.1047844279161,27.4,45.1005319444444,NA,45.1005319444444,28.2749263888889,9.54223055555556,7.283375,10.6870607028754,13.1375,90,71.3679179867934,47.9470802919708,1093.07730455436,16.1769370469108,30.1086724424879
"55","IFN3",49,118,"A",NA,"49_118_A_1",705000,4669000,"plantation",0,21,NA,NA,841.752810130469,NA,841.752810130469,841.752810130469,NA,NA,0,254.647908947033,381.971863420549,190.985931710274,14.1471060526129,0,0,0,0,14.4987394957983,14.9424898929757,20.5145161290323,14.7611569444444,NA,14.7611569444444,14.7611569444444,NA,NA,7.44663865546218,8.30967741935484,70,51.3605935027675,40.5063291139241,368.501897990753,41.4785482516551,77.2002771029823
"60","IFN3",49,123,"A",NA,"49_123_A_1",721000,4669000,"natural",0,43,21,NA,827.605704077856,NA,827.605704077856,636.619772367581,190.985931710274,NA,0,127.323954473516,604.788783749202,95.4929658551372,0,0,0,0,0,14.3442307692308,14.5835886424538,18.9,13.82426875,NA,13.82426875,9.47395,4.35031875,NA,9.17692307692308,11.55,70,63.9764043437458,61.1111111111111,348.443311547651,30.0958267489507,56.014645222537
"61","IFN3",49,125,"A",NA,"49_125_A_1",730000,4669000,"natural",0,45,43,NA,271.90737833122,NA,271.90737833122,203.152442915522,68.7549354156988,NA,0,0,95.4929658551372,95.4929658551372,28.2942121052258,14.1471060526129,14.1471060526129,14.1471060526129,10.1859163578813,22.0532778355879,23.7677619106953,30.1601631116688,12.0638922777778,NA,12.0638922777778,10.1823237777778,1.8815685,NA,6.13428720083247,6.35207026348808,40,27.8157616594002,21.0611270236483,250.71971266769,95.4716020685967,177.692673582596
"62","IFN3",49,126,"A",NA,"49_126_A_1",708000,4668000,"plantation",0,21,NA,NA,1174.20980236687,NA,1174.20980236687,1174.20980236687,NA,NA,0,795.774715459477,350.14087480217,0,28.2942121052258,0,0,0,0,11.8030120481928,12.1586934043591,17.8071428571429,13.6335638888889,NA,13.6335638888889,13.6335638888889,NA,NA,6.06957831325301,7.43142857142857,60,51.4239779513091,41.7328519855596,369.228719347732,39.2694520522966,73.0886857882883
"63","IFN3",49,127,"A",NA,"49_127_A_4",712000,4668000,"plantation",0,21,NA,NA,410.266075525775,NA,410.266075525775,410.266075525775,NA,NA,0,127.323954473516,190.985931710274,63.6619772367581,28.2942121052258,0,0,0,0,15.0405172413793,15.5442749190376,19.9685714285714,7.78567777777778,NA,7.78567777777778,7.78567777777778,NA,NA,8.43965517241379,9.61142857142857,60,56.1127987619648,48.1327800829875,191.356181201225,51.3664147011703,95.6036702311252
"64","IFN3",49,128,"A",NA,"49_128_A_1",718000,4668000,"natural",1,43,NA,NA,268.795014999645,99.0297423682904,169.765272631355,268.795014999645,NA,NA,0,0,31.8309886183791,95.4929658551372,70.7355302630646,42.4413181578388,14.1471060526129,14.1471060526129,0,23.5026315789474,24.4748380458058,30.2875,12.6459291666667,7.55474166666667,5.0911875,12.6459291666667,NA,NA,4.46315789473684,12.2666666666667,70,18.9900347105587,40.5007566377769,259.790232177179,49.7236305518306,92.5461044074623
"65","IFN3",49,129,"A",NA,"49_129_A_1",728000,4668000,"natural",1,45,NA,NA,14.1471060526129,NA,14.1471060526129,14.1471060526129,NA,NA,0,0,0,0,0,14.1471060526129,0,0,0,30.9,30.9,30.9,1.0609,NA,1.0609,1.0609,NA,NA,0,0,40,0,0,19.8772937000681,Inf,Inf
"66","IFN3",49,13,"A",NA,"49_13_A_1",719000,4674000,"natural",0,43,NA,NA,797.330897125264,NA,797.330897125264,797.330897125264,NA,NA,0,636.619772367581,95.4929658551372,31.8309886183791,14.1471060526129,14.1471060526129,0,0,5.09295817894065,11.1777945351313,14.1778709902503,22.485510428101,12.58781975,NA,12.58781975,12.58781975,NA,NA,7.62207239176721,10.6262349066959,30,68.1894122119653,47.2581440420224,320.834133924675,33.3273890171037,62.0292603210054
"67","IFN3",49,130,"A",NA,"49_130_A_3C",708000,4667000,"plantation",0,21,NA,NA,318.309886183791,NA,318.309886183791,318.309886183791,NA,NA,0,127.323954473516,95.4929658551372,95.4929658551372,0,0,0,0,0,15.11,15.3700032530901,19.3875,5.905925,NA,5.905925,5.905925,NA,NA,6.56,7.75,20,43.414956982131,39.9742101869761,145.803556719867,72.3224673083604,134.607278998826
"68","IFN3",49,130,"A",NA,"49_130_A_3E",708000,4667000,"plantation",0,21,NA,NA,190.985931710274,NA,190.985931710274,190.985931710274,NA,NA,0,0,159.154943091895,31.8309886183791,0,0,0,0,0,15.7416666666667,15.8924379291956,19.3875,3.78854375,NA,3.78854375,3.78854375,NA,NA,5.83333333333333,7.75,20,37.0566437268396,39.9742101869761,92.3035606853673,93.36790381397,173.777249946916
"69","IFN3",49,131,"A",NA,"49_131_A_1",709000,4667000,"plantation",0,21,NA,NA,1018.59163578813,NA,1018.59163578813,1018.59163578813,NA,NA,0,891.267681314614,127.323954473516,0,0,0,0,0,0,10.103125,10.2665415306227,13.775,8.43215,NA,8.43215,8.43215,NA,NA,4.64375,5.35,40,45.9635013918961,38.8384754990926,244.141822293368,58.5660811829673,109.003759454875
"71","IFN3",49,133,"A",NA,"49_133_A_1",718000,4667000,"natural",0,43,NA,NA,611.862336775509,NA,611.862336775509,611.862336775509,NA,NA,0,254.647908947033,159.154943091895,141.471060526129,14.1471060526129,28.2942121052258,14.1471060526129,0,0,15.6410404624277,16.9108722766175,26.3810344827586,13.7428125,NA,13.7428125,13.7428125,NA,NA,7.90520231213873,12.3068965517241,40,50.5414095125467,46.6505457159663,326.713027617755,32.8491842751766,61.1392210080392
"72","IFN3",49,134,"A",NA,"49_134_A_1",722000,4667000,"plantation",0,21,25,NA,1174.20980236687,NA,1174.20980236687,891.267681314614,282.942121052258,NA,0,891.267681314614,127.323954473516,127.323954473516,28.2942121052258,0,0,0,0,11.9798192771084,12.5722077069426,20.8728571428571,14.5766819444444,NA,14.5766819444444,8.950625,5.62605694444444,NA,9.63915662650602,11.8742857142857,80,80.4616196917507,56.8886455410307,389.589749191492,24.5764785341731,45.7419806870399
"73","IFN3",49,135,"A",NA,"49_135_A_4",726000,4667000,"natural",0,258,NA,NA,297.089227104871,NA,297.089227104871,297.089227104871,NA,NA,0,0,63.6619772367581,190.985931710274,42.4413181578388,0,0,0,0,18.8327380952381,19.0361068261144,21.7416666666667,8.45537847222222,NA,8.45537847222222,8.45537847222222,NA,NA,18.8916666666667,19.6866666666667,20,100.312904959069,90.5481027213492,191.829808806773,29.470286648894,54.8503839091849
"74","IFN3",49,136,"A",NA,"49_136_A_1",727000,4667000,"plantation",0,21,26,NA,107.659477060384,NA,107.659477060384,88.4194128288307,19.2400642315536,NA,0,0,0,31.8309886183791,42.4413181578388,14.1471060526129,14.1471060526129,0,5.09295817894065,25.6962549277267,26.7573456945983,25.6962549277267,6.05380191666667,NA,6.05380191666667,3.87436180555556,2.17944011111111,NA,9.280814717477,9.280814717477,30,36.1173826442034,36.1173826442034,120.061734872893,103.845519797863,193.278290639748
"75","IFN3",49,137,"A",NA,"49_137_A_1",728000,4667000,"plantation",0,21,26,NA,1294.46020381408,NA,1294.46020381408,1266.16599170886,28.2942121052258,NA,0,381.971863420549,604.788783749202,236.964026381266,42.4413181578388,28.2942121052258,0,0,0,15.1016393442623,15.7556924399499,24.1863636363636,25.2379208333333,NA,25.2379208333333,23.4257819444444,1.81213888888889,NA,7.81256830601093,9.0030303030303,50,51.7332464900854,37.2235795276577,616.995743689618,30.872154318303,57.4595536391252
"76","IFN3",49,138,"A",NA,"49_138_A_1",708000,4666000,"plantation",0,21,25,NA,1492.51968855066,NA,1492.51968855066,1478.37258249805,14.1471060526129,NA,0,763.943726841098,413.802852038928,286.478897565412,28.2942121052258,0,0,0,0,13.4997630331754,14.1335019290072,21.61,23.4158277777778,NA,23.4158277777778,22.7996027777778,0.616225,NA,9.00592417061611,10.1771428571429,60,66.7117204093454,47.0945990612812,597.554134776392,25.4339664930731,47.3379456093875
"77","IFN3",49,139,"A",NA,"49_139_A_4C",709000,4666000,"plantation",0,21,25,NA,700.281749604339,NA,700.281749604339,477.464829275686,222.816920328653,NA,0,509.295817894065,190.985931710274,0,0,0,0,0,0,9.83863636363636,10.1024918168287,13.5625,5.61331875,NA,5.61331875,3.62725,1.98606875,NA,5.25454545454545,6.275,20,53.4072534072534,46.2672811059908,163.563670712933,60.2212638598114,112.08440153842
"78","IFN3",49,14,"A",NA,"49_14_A_4",720000,4674000,"plantation",0,25,26,21,845.289586643622,NA,845.289586643622,725.039185196412,88.4194128288307,31.8309886183791,0,0,477.464829275686,254.647908947033,70.7355302630646,28.2942121052258,14.1471060526129,0,0,18.331589958159,18.8418092589493,27.38125,23.5689701388889,NA,23.5689701388889,18.76719375,4.34952013888889,0.45225625,9.70083682008368,11.3375,60,52.9186875891583,41.406071673134,536.887858521451,30.3375105609472,56.4644694821575
"79","IFN3",49,140,"A",NA,"49_140_A_1",710000,4666000,"natural",0,43,NA,NA,14.1471060526129,NA,14.1471060526129,14.1471060526129,NA,NA,0,0,0,0,0,0,14.1471060526129,0,0,36.4,36.4,36.4,1.47217777777778,NA,1.47217777777778,1.47217777777778,NA,NA,13,13,20,35.7142857142857,35.7142857142857,25.8548258015481,204.513905873713,380.643269120054
"80","IFN3",49,141,"A",NA,"49_141_A_4",712000,4666000,"plantation",0,21,NA,NA,254.647908947033,NA,254.647908947033,254.647908947033,NA,NA,0,254.647908947033,0,0,0,0,0,0,0,10.3,10.3004854254545,10.4,2.122,NA,2.122,2.122,NA,NA,4.9,5,0,47.5728155339806,48.0769230769231,61.3596672736062,125.33141373155,233.268045233432
"81","IFN3",49,142,"A",NA,"49_142_A_4",720000,4666000,"natural",0,43,NA,NA,155.618166578742,NA,155.618166578742,155.618166578742,NA,NA,0,127.323954473516,0,0,14.1471060526129,14.1471060526129,0,0,0,13.6545454545455,14.9596578716348,13.6545454545455,2.73522777777778,NA,2.73522777777778,2.73522777777778,NA,NA,7.15454545454546,7.15454545454546,20,52.3968042609853,52.3968042609853,68.2520730325908,112.043793805733,208.536997895698
"82","IFN3",49,143,"A",NA,"49_143_A_1",723000,4666000,"natural",0,43,NA,NA,410.266075525775,NA,410.266075525775,410.266075525775,NA,NA,0,127.323954473516,63.6619772367581,63.6619772367581,99.0297423682904,42.4413181578388,14.1471060526129,0,0,18.5659482758621,20.0934320844159,28.00625,13.00959375,NA,13.00959375,13.00959375,NA,NA,9.10086206896552,11.9,50,49.0191070972535,42.4905155099308,288.917442008112,41.4877836866115,77.2174661842749
"83","IFN3",49,144,"A",NA,"49_144_A_1",724000,4666000,"plantation",1,26,21,NA,1566.79199532688,1534.9610067085,31.8309886183791,1248.48210914309,318.309886183791,NA,0,509.295817894065,254.647908947033,350.14087480217,226.353696841807,183.912378683968,42.4413181578388,0,0,18.415237020316,19.820950934221,32.16875,48.3448479166667,47.7785916666667,0.56625625,44.6113416666667,3.73350625,NA,9.9293453724605,13.0375,60,53.9191831281143,40.5284631824364,1079.44975210737,19.3776008805344,36.0657790743329
"84","IFN3",49,146,"A",NA,"49_146_A_1",726000,4666000,"plantation",0,21,26,NA,829.161885743643,NA,829.161885743643,725.039185196412,104.122700547231,NA,0,381.971863420549,31.8309886183791,141.471060526129,169.765272631355,42.4413181578388,42.4413181578388,14.1471060526129,5.09295817894065,18.0932775976796,20.032569518028,33.6510869565217,26.1337979444444,NA,26.1337979444444,18.1585041666667,7.97529377777778,NA,11.4667292270944,13.320652173913,80,63.3756331056621,39.5846119060693,581.076020486813,26.0708293235178,48.5232808985744
"85","IFN3",49,147,"A",NA,"49_147_A_4",727000,4666000,"natural",0,45,43,NA,700.281749604339,NA,700.281749604339,636.619772367581,63.6619772367581,NA,0,636.619772367581,31.8309886183791,31.8309886183791,0,0,0,0,0,11.2227272727273,11.4299745486076,13.5166666666667,7.1854375,NA,7.1854375,5.806775,1.3786625,NA,5.43636363636364,6.06666666666667,25,48.440664236533,44.8828606658446,199.407616238108,62.2893017670851,115.933453789053
"86","IFN3",49,148,"A",NA,"49_148_A_1",728000,4666000,"plantation",0,21,26,NA,887.730904801461,NA,887.730904801461,873.583798748848,14.1471060526129,NA,127.323954473516,381.971863420549,222.816920328653,127.323954473516,14.1471060526129,14.1471060526129,0,0,0,12.6892430278884,13.5828327904582,20.9671428571429,12.8632861111111,NA,12.8632861111111,11.7076611111111,1.155625,NA,6.60717131474104,8.70857142857143,40,52.0690737833595,41.5343735095728,333.454931207562,38.5400622691189,71.7311384354791
"87","IFN3",49,149,"A",NA,"49_149_A_1",729000,4666000,"plantation",0,21,25,NA,509.295817894065,NA,509.295817894065,477.464829275686,31.8309886183791,NA,0,254.647908947033,254.647908947033,0,0,0,0,0,0,13.375,13.4508944869849,15.4625,7.2370625,NA,7.2370625,6.7041625,0.5329,NA,6.09375,7.1,40,45.5607476635514,45.9175424413905,188.331088891928,62.4103468628703,116.158744097669
"88","IFN3",49,150,"A",NA,"49_150_A_1",730000,4666000,"plantation",0,21,NA,NA,1114.08460164327,NA,1114.08460164327,1114.08460164327,NA,NA,0,381.971863420549,509.295817894065,222.816920328653,0,0,0,0,0,13.3371428571429,13.9719668315831,20.725,17.0813875,NA,17.0813875,17.0813875,NA,NA,6.72285714285714,8.5,50,50.4070265638389,41.0132689987937,437.887773348672,35.2469861977115,65.60203324859
"89","IFN3",49,151,"A",NA,"49_151_A_1",731000,4666000,"plantation",0,21,25,NA,668.45076098596,NA,668.45076098596,477.464829275686,190.985931710274,NA,0,381.971863420549,222.816920328653,63.6619772367581,0,0,0,0,0,12.9857142857143,13.35863373396,18.4125,9.3687875,NA,9.3687875,7.57550625,1.79328125,NA,5.93809523809524,7.25,30,45.7279061239457,39.3754243041412,244.468994586607,53.3491227427947,99.2939057065582
"90","IFN3",49,152,"A",NA,"49_152_A_4",706000,4665000,"plantation",0,25,21,NA,1478.37258249805,NA,1478.37258249805,555.273912565057,923.098669932993,NA,0,636.619772367581,668.45076098596,159.154943091895,14.1471060526129,0,0,0,0,13.3223684210526,13.7027223310661,19.4225806451613,21.80155625,NA,21.80155625,11.03748125,10.764075,NA,8.22894736842105,9.9258064516129,50,61.7679012345679,51.104467696396,563.203301269464,26.2024709259193,48.7682935282839
"91","IFN3",49,153,"A",NA,"49_153_A_1",709000,4665000,"natural",0,43,NA,NA,489.206927299355,NA,489.206927299355,489.206927299355,NA,NA,0,254.647908947033,190.985931710274,0,14.1471060526129,0,0,14.1471060526129,15.278874536822,14.7498409485252,18.5883909639663,27.8099604221636,13.2759643055556,NA,13.2759643055556,13.2759643055556,NA,NA,9.14684788895315,13.0835092348285,60,62.0131967583539,47.0461267697504,304.040872720685,34.5564766418181,64.3168501526483
"92","IFN3",49,154,"A",NA,"49_154_A_1",710000,4665000,"natural",0,43,NA,NA,732.112738222719,NA,732.112738222719,732.112738222719,NA,NA,0,636.619772367581,95.4929658551372,0,0,0,0,0,0,10.2478260869565,10.4815054511143,12.8428571428571,6.3170625,NA,6.3170625,6.3170625,NA,NA,7.27391304347826,8.3,40,70.9800593975393,64.6273637374861,181.411256337602,44.5279730318999,82.8758961389066
"93","IFN3",49,155,"A",NA,"49_155_A_1",716000,4665000,"natural",0,43,NA,NA,1234.33500309048,NA,1234.33500309048,1234.33500309048,NA,NA,0,636.619772367581,413.802852038928,127.323954473516,56.5884242104517,0,0,0,0,13.0558739255014,13.759103264243,22.4941176470588,18.3528361111111,NA,18.3528361111111,18.3528361111111,NA,NA,9.67621776504298,12.5794117647059,70,74.1139032151871,55.9231171548117,473.343578497243,22.6268003263817,42.1132206593276
"94","IFN3",49,156,"A",NA,"49_156_A_1",729000,4665000,"natural",0,21,26,25,65.2181589025456,NA,65.2181589025456,45.978094670992,5.09295817894065,14.1471060526129,0,0,0,31.8309886183791,14.1471060526129,14.1471060526129,0,0,5.09295817894065,25.4710412147505,26.4949662677105,25.4710412147505,3.59571413888889,NA,3.59571413888889,2.05934236111111,0.833569,0.702802777777778,9.21995661605206,9.21995661605206,20,36.1978002324958,36.1978002324958,71.5899453684516,134.303352954361,249.966705706065
"95","IFN3",49,157,"A",NA,"49_157_A_1",730000,4665000,"natural",0,26,21,43,407.295183254726,NA,407.295183254726,365.278278278466,10.1859163578813,31.8309886183791,0,0,31.8309886183791,63.6619772367581,14.1471060526129,70.7355302630646,28.2942121052258,127.323954473516,71.3014145051691,34.2736887808267,35.8411397979276,46.1756218905473,41.0925204722222,NA,41.0925204722222,37.2384002222222,2.594114,1.26000625,14.6998263285863,16.8417910447761,50,42.8895367014293,36.4733388641677,726.103230567313,29.4209768423808,54.7586080180999
"96","IFN3",49,158,"A",NA,"49_158_A_1",731000,4665000,"natural",0,43,NA,NA,201.596261249734,NA,201.596261249734,201.596261249734,NA,NA,0,0,0,31.8309886183791,113.176848420903,56.5884242104517,0,0,0,25.4973684210526,25.5867127318273,27.11875,10.3657645833333,NA,10.3657645833333,10.3657645833333,NA,NA,11.8736842105263,12.0625,70,46.5682732996181,44.4802949988477,209.243521886127,58.3877092707705,108.671771918439
"97","IFN3",49,159,"A",NA,"49_159_A_1",706000,4664000,"plantation",0,25,NA,NA,979.687094143445,NA,979.687094143445,979.687094143445,NA,NA,127.323954473516,254.647908947033,413.802852038928,127.323954473516,56.5884242104517,0,0,0,0,13.4427797833935,14.2131939644641,21.8882352941176,15.5439229166667,NA,15.5439229166667,15.5439229166667,NA,NA,7.64584837545126,11.4147058823529,60,56.8769889758705,52.1499596882558,395.789094814943,27.9892705955682,52.0939024379186
"98","IFN3",49,161,"A",NA,"49_161_A_4",708000,4664000,"plantation",0,21,NA,NA,1336.90152197192,NA,1336.90152197192,1336.90152197192,NA,NA,0,509.295817894065,763.943726841098,63.6619772367581,0,0,0,0,0,13.4,13.612918409329,17.6625,19.4577125,NA,19.4577125,19.4577125,NA,NA,7.67142857142857,7.95,60,57.2494669509595,45.0106157112526,503.961600415609,34.4019580940794,64.0292587299542
"99","IFN3",49,162,"A",NA,"49_162_A_1",709000,4664000,"plantation",0,21,NA,NA,1177.74657888003,NA,1177.74657888003,1177.74657888003,NA,NA,0,127.323954473516,954.929658551372,95.4929658551372,0,0,0,0,0,14.8689189189189,15.0356535733695,19.5,20.91155625,NA,20.91155625,20.91155625,NA,NA,8.71081081081081,9.45,60,58.5840225393075,48.4615384615385,520.762192021846,30.8348802258569,57.3901787360273
