Origen,Provincia,Estadillo,Clase,Subclase,Hoja50,CoorX,CoorY,INE,Nivel1,Nivel2,Nivel3,Nivel4,Nivel5,Nivel6,FccTot,FccArb,DisEsp,ComEsp,JefeEq,Estado
34,34,339,A,NA,133,387000,4734000,4,1,NA,NA,NA,NA,NA,NA,75,1,1,23,X
34,34,340,A,NA,133,393000,4734000,4,1,NA,NA,NA,NA,NA,NA,,1,3,20,X
34,34,341,A,NA,133,398000,4734000,135,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,342,A,NA,133,385000,4733000,4,1,NA,NA,NA,NA,NA,NA,65,1,3,23,X
34,34,343,A,NA,133,386000,4733000,4,1,NA,NA,NA,NA,NA,NA,75,1,2,23,X
34,34,344,A,NA,133,394000,4733000,4,1,NA,NA,NA,NA,NA,NA,75,1,2,20,X
34,34,345,A,NA,133,400000,4733000,4,1,NA,NA,NA,NA,NA,NA,70,1,1,20,X
34,34,346,A,NA,133,401000,4733000,4,1,NA,NA,NA,NA,NA,NA,75,1,1,20,X
34,34,350,A,NA,133,376000,4730000,114,1,NA,NA,NA,NA,NA,NA,45,1,1,23,X
34,34,351,A,NA,133,385000,4730000,114,1,NA,NA,NA,NA,NA,NA,,1,1,23,X
34,34,352,A,NA,133,396000,4730000,4,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,353,A,NA,133,397000,4730000,4,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,354,A,NA,133,398000,4730000,4,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,355,A,NA,133,385000,4729000,114,1,NA,NA,NA,NA,NA,NA,75,1,3,23,X
34,34,356,A,NA,133,395000,4729000,5,1,NA,NA,NA,NA,NA,NA,75,1,2,20,X
34,34,357,A,NA,133,396000,4729000,5,1,NA,NA,NA,NA,NA,NA,45,1,1,20,X
34,34,358,A,NA,133,398000,4729000,4,1,NA,NA,NA,NA,NA,NA,,1,1,20,X
34,34,359,A,NA,133,392000,4728000,5,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,360,A,NA,133,393000,4728000,5,1,NA,NA,NA,NA,NA,NA,65,1,2,23,X
34,34,361,A,NA,133,377000,4727000,107,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,362,A,NA,133,389000,4727000,139,1,NA,NA,NA,NA,NA,NA,5,1,1,23,X
34,34,363,A,NA,133,390000,4727000,139,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,364,A,NA,133,391000,4727000,139,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,365,A,NA,133,392000,4727000,5,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,366,A,NA,133,394000,4727000,5,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,368,A,NA,133,377000,4726000,61,1,NA,NA,NA,NA,NA,NA,70,1,3,23,X
34,34,369,A,NA,133,394000,4726000,5,1,NA,NA,NA,NA,NA,NA,65,1,2,23,X
34,34,370,A,NA,134,404000,4742000,135,1,NA,NA,NA,NA,NA,NA,45,1,3,20,X
34,34,371,A,NA,134,410000,4742000,135,1,NA,NA,NA,NA,NA,NA,80,1,3,20,X
34,34,372,A,NA,134,418000,4742000,32,1,NA,NA,NA,NA,NA,NA,55,1,1,20,X
34,34,373,A,NA,134,418000,4740000,32,1,NA,NA,NA,NA,NA,NA,55,1,1,20,X
34,34,378,A,NA,134,415000,4736000,32,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,379,A,NA,134,417000,4736000,32,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,380,A,NA,134,418000,4736000,32,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,381,A,NA,163,345000,4725000,73,1,NA,NA,NA,NA,NA,NA,90,1,2,21,X
34,34,382,A,NA,163,346000,4725000,73,1,NA,NA,NA,NA,NA,NA,90,1,2,21,X
34,34,383,A,NA,163,345000,4724000,129,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,384,A,NA,163,346000,4724000,129,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,385,A,NA,163,345000,4723000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,386,A,NA,163,346000,4723000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,387,A,NA,163,347000,4723000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,388,A,NA,163,345000,4722000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,389,A,NA,163,346000,4722000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,390,A,NA,163,347000,4722000,245,1,NA,NA,NA,NA,NA,NA,10,1,1,21,X
34,34,391,A,NA,163,348000,4722000,245,1,NA,NA,NA,NA,NA,NA,10,1,2,21,X
34,34,392,A,NA,163,345000,4721000,245,1,NA,NA,NA,NA,NA,NA,10,1,2,21,X
34,34,393,A,NA,163,346000,4721000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,394,A,NA,163,347000,4721000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,395,A,NA,163,345000,4720000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,396,A,NA,163,346000,4720000,245,1,NA,NA,NA,NA,NA,NA,30,1,2,21,X
34,34,397,A,NA,163,347000,4720000,245,1,NA,NA,NA,NA,NA,NA,,1,2,21,X
34,34,398,A,NA,163,348000,4720000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,399,A,NA,163,345000,4719000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,400,A,NA,163,346000,4719000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,401,A,NA,163,348000,4719000,245,1,NA,NA,NA,NA,NA,NA,80,1,2,21,X
34,34,402,A,NA,163,345000,4718000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,404,A,NA,163,345000,4717000,245,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,406,A,NA,163,345000,4716000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,407,A,NA,163,345000,4715000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,408,A,NA,163,346000,4714000,NA,1,NA,NA,NA,NA,NA,NA,10,1,0,21,X
34,34,409,A,NA,163,346000,4712000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,18,X
34,34,410,A,NA,163,347000,4712000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,18,X
34,34,411,A,NA,163,346000,4711000,245,1,NA,NA,NA,NA,NA,NA,60,1,2,18,X
34,34,412,A,NA,163,347000,4711000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,18,X
34,34,413,A,NA,163,345000,4710000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,18,X
34,34,414,A,NA,163,347000,4710000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,18,X
34,34,415,A,NA,163,345000,4709000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,18,X
34,34,417,A,NA,163,347000,4708000,169,1,NA,NA,NA,NA,NA,NA,70,1,2,18,X
34,34,418,A,NA,164,357000,4725000,20,1,NA,NA,NA,NA,NA,NA,80,1,2,21,X
34,34,419,A,NA,164,363000,4725000,37,1,NA,NA,NA,NA,NA,NA,65,1,2,21,X
34,34,420,A,NA,164,364000,4725000,37,1,NA,NA,NA,NA,NA,NA,60,1,2,21,X
34,34,422,A,NA,164,370000,4725000,37,1,NA,NA,NA,NA,NA,NA,25,1,1,23,X
34,34,423,A,NA,164,371000,4725000,37,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,424,A,NA,164,372000,4725000,37,1,NA,NA,NA,NA,NA,NA,75,1,2,23,X
34,34,425,A,NA,164,355000,4724000,129,1,NA,NA,NA,NA,NA,NA,25,1,2,21,X
34,34,426,A,NA,164,357000,4724000,129,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,428,A,NA,164,364000,4724000,37,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,429,A,NA,164,367000,4724000,37,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,430,A,NA,164,370000,4724000,37,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,431,A,NA,164,371000,4724000,37,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,432,A,NA,164,372000,4724000,37,1,NA,NA,NA,NA,NA,NA,75,1,1,23,X
34,34,434,A,NA,164,354000,4723000,129,NA,NA,NA,NA,NA,NA,NA,85,1,NA,21,X
34,34,435,A,NA,164,355000,4723000,129,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,436,A,NA,164,356000,4723000,129,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,437,A,NA,164,357000,4723000,129,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,438,A,NA,164,358000,4723000,20,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,439,A,NA,164,365000,4723000,37,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,440,A,NA,164,370000,4723000,37,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,441,A,NA,164,352000,4722000,129,1,NA,NA,NA,NA,NA,NA,70,1,1,21,X
34,34,442,A,NA,164,353000,4722000,129,1,NA,NA,NA,NA,NA,NA,20,1,1,21,X
34,34,443,A,NA,164,354000,4722000,129,1,NA,NA,NA,NA,NA,NA,85,1,1,21,X
34,34,444,A,NA,164,358000,4722000,157,1,NA,NA,NA,NA,NA,NA,75,1,2,21,X
34,34,445,A,NA,164,362000,4722000,179,1,NA,NA,NA,NA,NA,NA,75,1,1,21,X
34,34,446,A,NA,164,365000,4722000,37,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,447,A,NA,164,372000,4722000,37,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,448,A,NA,164,373000,4722000,37,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,449,A,NA,164,353000,4721000,129,1,NA,NA,NA,NA,NA,NA,85,1,2,21,X
34,34,450,A,NA,164,358000,4721000,157,1,NA,NA,NA,NA,NA,NA,75,1,1,21,X
34,34,451,A,NA,164,359000,4721000,20,1,NA,NA,NA,NA,NA,NA,85,1,2,21,X
34,34,452,A,NA,164,361000,4721000,20,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,453,A,NA,164,367000,4721000,37,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,454,A,NA,164,371000,4721000,37,1,NA,NA,NA,NA,NA,NA,65,1,1,23,X
34,34,455,A,NA,164,372000,4721000,37,1,NA,NA,NA,NA,NA,NA,80,1,3,23,X
34,34,456,A,NA,164,373000,4721000,37,1,NA,NA,NA,NA,NA,NA,90,1,2,23,X
34,34,457,A,NA,164,356000,4720000,157,1,NA,NA,NA,NA,NA,NA,,1,1,21,X
34,34,458,A,NA,164,363000,4720000,190,1,NA,NA,NA,NA,NA,NA,80,1,1,21,X
34,34,459,A,NA,164,366000,4720000,190,1,NA,NA,NA,NA,NA,NA,65,1,1,23,X
34,34,460,A,NA,164,371000,4720000,37,1,NA,NA,NA,NA,NA,NA,40,1,1,23,X
34,34,461,A,NA,164,372000,4720000,37,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,462,A,NA,164,373000,4720000,37,1,NA,NA,NA,NA,NA,NA,85,1,2,23,X
34,34,463,A,NA,164,374000,4720000,154,1,NA,NA,NA,NA,NA,NA,65,1,1,23,X
34,34,464,A,NA,164,349000,4719000,245,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,465,A,NA,164,354000,4719000,129,1,NA,NA,NA,NA,NA,NA,80,1,2,21,X
34,34,466,A,NA,164,371000,4719000,37,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,467,A,NA,164,373000,4719000,37,1,NA,NA,NA,NA,NA,NA,85,1,2,23,X
34,34,468,A,NA,164,348000,4718000,245,1,NA,NA,NA,NA,NA,NA,30,1,2,21,X
34,34,469,A,NA,164,349000,4718000,245,1,NA,NA,NA,NA,NA,NA,80,1,2,21,X
34,34,470,A,NA,164,353000,4718000,129,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
